region,gender,count,year,age_band
서울동부,여,49790,2014,10대
부산,남,45358,2014,10대
부산,여,37042,2014,10대
대구·경북,남,52822,2014,10대
대구·경북,여,42523,2014,10대
인천,남,41228,2014,10대
인천,여,33289,2014,10대
울산,남,21921,2014,10대
울산,여,10630,2014,10대
경기,남,39954,2014,10대
경기,여,26624,2014,10대
강원,남,24830,2014,10대
강원,여,15125,2014,10대
충북,남,22311,2014,10대
충북,여,13741,2014,10대
대전·세종·충남,남,52709,2014,10대
대전·세종·충남,여,30467,2014,10대
전북,남,28182,2014,10대
전북,여,20134,2014,10대
광주·전남,남,46698,2014,10대
광주·전남,여,44433,2014,10대
경남,남,38763,2014,10대
경남,여,17914,2014,10대
제주,남,7609,2014,10대
제주,여,8094,2014,10대
서울중앙,남,0,2014,20대
서울중앙,여,0,2014,20대
서울서부,남,108099,2014,20대
서울서부,여,40734,2014,20대
서울남부,남,85941,2014,20대
서울남부,여,28168,2014,20대
서울동부,남,96361,2014,20대
서울동부,여,36191,2014,20대
부산,남,75077,2014,20대
부산,여,30702,2014,20대
대구·경북,남,85317,2014,20대
대구·경북,여,32784,2014,20대
인천,남,49214,2014,20대
인천,여,19368,2014,20대
울산,남,26345,2014,20대
울산,여,7047,2014,20대
경기,남,61530,2014,20대
경기,여,18459,2014,20대
강원,남,56269,2014,20대
강원,여,8948,2014,20대
충북,남,37806,2014,20대
충북,여,9261,2014,20대
대전·세종·충남,남,79862,2014,20대
대전·세종·충남,여,24563,2014,20대
전북,남,41498,2014,20대
전북,여,11776,2014,20대
광주·전남,남,59680,2014,20대
광주·전남,여,25822,2014,20대
경남,남,44546,2014,20대
경남,여,9902,2014,20대
제주,남,8086,2014,20대
제주,여,3872,2014,20대
서울중앙,남,0,2014,30대
서울중앙,여,0,2014,30대
서울서부,남,35853,2014,30대
서울서부,여,9600,2014,30대
서울남부,남,29410,2014,30대
서울남부,여,6609,2014,30대
서울동부,남,27773,2014,30대
서울동부,여,8383,2014,30대
부산,남,20092,2014,30대
부산,여,6036,2014,30대
대구·경북,남,22042,2014,30대
대구·경북,여,5742,2014,30대
인천,남,18075,2014,30대
인천,여,4946,2014,30대
울산,남,11294,2014,30대
울산,여,2024,2014,30대
경기,남,27014,2014,30대
경기,여,5234,2014,30대
강원,남,9798,2014,30대
강원,여,2062,2014,30대
충북,남,7674,2014,30대
충북,여,1487,2014,30대
대전·세종·충남,남,20468,2014,30대
대전·세종·충남,여,3561,2014,30대
전북,남,11431,2014,30대
전북,여,2011,2014,30대
광주·전남,남,18633,2014,30대
광주·전남,여,4542,2014,30대
경남,남,15976,2014,30대
경남,여,2128,2014,30대
제주,남,3807,2014,30대
제주,여,1238,2014,30대
서울중앙,남,0,2014,40대
서울중앙,여,0,2014,40대
서울서부,남,19198,2014,40대
서울서부,여,4248,2014,40대
서울남부,남,15078,2014,40대
서울남부,여,2889,2014,40대
서울동부,남,17730,2014,40대
서울동부,여,5840,2014,40대
부산,남,11150,2014,40대
부산,여,3750,2014,40대
대구·경북,남,12612,2014,40대
대구·경북,여,3249,2014,40대
인천,남,10898,2014,40대
인천,여,2735,2014,40대
울산,남,5743,2014,40대
울산,여,1178,2014,40대
경기,남,16567,2014,40대
경기,여,2764,2014,40대
강원,남,6292,2014,40대
강원,여,1460,2014,40대
충북,남,4723,2014,40대
충북,여,827,2014,40대
대전·세종·충남,남,12884,2014,40대
대전·세종·충남,여,2071,2014,40대
전북,남,6306,2014,40대
전북,여,1293,2014,40대
광주·전남,남,10258,2014,40대
광주·전남,여,2826,2014,40대
경남,남,8932,2014,40대
경남,여,1472,2014,40대
제주,남,2546,2014,40대
제주,여,796,2014,40대
서울중앙,남,0,2014,50대
서울중앙,여,0,2014,50대
서울서부,남,6895,2014,50대
서울서부,여,1189,2014,50대
서울남부,남,4858,2014,50대
서울남부,여,958,2014,50대
서울동부,남,6639,2014,50대
서울동부,여,1835,2014,50대
부산,남,4656,2014,50대
부산,여,1115,2014,50대
대구·경북,남,4983,2014,50대
대구·경북,여,975,2014,50대
인천,남,4468,2014,50대
인천,여,887,2014,50대
울산,남,2610,2014,50대
울산,여,362,2014,50대
경기,남,6095,2014,50대
경기,여,1001,2014,50대
강원,남,2238,2014,50대
강원,여,545,2014,50대
충북,남,1778,2014,50대
충북,여,259,2014,50대
대전·세종·충남,남,4228,2014,50대
대전·세종·충남,여,560,2014,50대
전북,남,2092,2014,50대
전북,여,324,2014,50대
광주·전남,남,3859,2014,50대
광주·전남,여,691,2014,50대
경남,남,2936,2014,50대
경남,여,260,2014,50대
제주,남,886,2014,50대
제주,여,204,2014,50대
서울중앙,남,0,2014,60대
서울중앙,여,0,2014,60대
서울서부,남,1278,2014,60대
서울서부,여,169,2014,60대
서울남부,남,988,2014,60대
서울남부,여,161,2014,60대
서울동부,남,1507,2014,60대
서울동부,여,209,2014,60대
부산,남,661,2014,60대
부산,여,157,2014,60대
대구·경북,남,630,2014,60대
대구·경북,여,86,2014,60대
인천,남,513,2014,60대
인천,여,126,2014,60대
울산,남,233,2014,60대
울산,여,23,2014,60대
경기,남,807,2014,60대
경기,여,157,2014,60대
강원,남,404,2014,60대
강원,여,35,2014,60대
충북,남,302,2014,60대
충북,여,22,2014,60대
대전·세종·충남,남,593,2014,60대
대전·세종·충남,여,51,2014,60대
전북,남,340,2014,60대
전북,여,24,2014,60대
광주·전남,남,327,2014,60대
광주·전남,여,26,2014,60대
경남,남,272,2014,60대
경남,여,15,2014,60대
제주,남,206,2014,60대
제주,여,48,2014,60대
서울중앙,남,0,2015,10대
서울중앙,여,0,2015,10대
서울서부,남,56713,2015,10대
서울서부,여,42213,2015,10대
서울남부,남,31072,2015,10대
서울남부,여,19206,2015,10대
서울동부,남,56976,2015,10대
서울동부,여,43258,2015,10대
부산,남,48798,2015,10대
부산,여,36625,2015,10대
대구·경북,남,49940,2015,10대
대구·경북,여,39241,2015,10대
인천,남,38824,2015,10대
인천,여,30278,2015,10대
울산,남,24046,2015,10대
울산,여,11934,2015,10대
경기,남,41308,2015,10대
경기,여,28302,2015,10대
강원,남,26830,2015,10대
강원,여,17079,2015,10대
충북,남,23493,2015,10대
충북,여,14284,2015,10대
대전·세종·충남,남,53843,2015,10대
대전·세종·충남,여,32451,2015,10대
전북,남,30825,2015,10대
전북,여,19272,2015,10대
광주·전남,남,48222,2015,10대
광주·전남,여,43968,2015,10대
경남,남,34506,2015,10대
경남,여,16183,2015,10대
제주,남,7832,2015,10대
제주,여,8539,2015,10대
서울중앙,남,0,2015,20대
서울중앙,여,0,2015,20대
서울서부,남,107908,2015,20대
서울서부,여,40766,2015,20대
서울남부,남,85139,2015,20대
서울남부,여,27976,2015,20대
서울동부,남,93613,2015,20대
서울동부,여,32743,2015,20대
부산,남,71910,2015,20대
부산,여,31291,2015,20대
대구·경북,남,84503,2015,20대
대구·경북,여,31951,2015,20대
인천,남,48178,2015,20대
인천,여,19255,2015,20대
울산,남,25275,2015,20대
울산,여,7496,2015,20대
경기,남,63689,2015,20대
경기,여,20080,2015,20대
강원,남,68042,2015,20대
강원,여,11767,2015,20대
충북,남,35264,2015,20대
충북,여,8857,2015,20대
대전·세종·충남,남,85806,2015,20대
대전·세종·충남,여,27958,2015,20대
전북,남,43084,2015,20대
전북,여,11198,2015,20대
광주·전남,남,60177,2015,20대
광주·전남,여,27392,2015,20대
경남,남,43771,2015,20대
경남,여,9362,2015,20대
제주,남,9745,2015,20대
제주,여,4102,2015,20대
서울중앙,남,0,2015,30대
서울중앙,여,0,2015,30대
서울서부,남,35545,2015,30대
서울서부,여,10302,2015,30대
서울남부,남,27477,2015,30대
서울남부,여,6715,2015,30대
서울동부,남,27089,2015,30대
서울동부,여,7925,2015,30대
부산,남,19553,2015,30대
부산,여,6028,2015,30대
대구·경북,남,22338,2015,30대
대구·경북,여,5991,2015,30대
인천,남,17300,2015,30대
인천,여,5135,2015,30대
울산,남,10673,2015,30대
울산,여,2197,2015,30대
경기,남,27602,2015,30대
경기,여,5943,2015,30대
강원,남,10908,2015,30대
강원,여,2323,2015,30대
충북,남,7519,2015,30대
충북,여,1556,2015,30대
대전·세종·충남,남,20645,2015,30대
대전·세종·충남,여,4367,2015,30대
전북,남,11374,2015,30대
전북,여,1897,2015,30대
광주·전남,남,17026,2015,30대
광주·전남,여,4388,2015,30대
경남,남,15748,2015,30대
경남,여,2102,2015,30대
제주,남,3869,2015,30대
제주,여,1201,2015,30대
서울중앙,남,0,2015,40대
서울중앙,여,0,2015,40대
서울서부,남,21877,2015,40대
서울서부,여,5416,2015,40대
서울남부,남,15393,2015,40대
서울남부,여,3389,2015,40대
서울동부,남,19471,2015,40대
서울동부,여,6048,2015,40대
부산,남,12263,2015,40대
부산,여,3956,2015,40대
대구·경북,남,14430,2015,40대
대구·경북,여,3974,2015,40대
인천,남,11541,2015,40대
인천,여,3565,2015,40대
울산,남,6805,2015,40대
울산,여,1533,2015,40대
경기,남,18964,2015,40대
경기,여,3762,2015,40대
강원,남,7303,2015,40대
강원,여,1765,2015,40대
충북,남,4954,2015,40대
충북,여,1009,2015,40대
대전·세종·충남,남,14450,2015,40대
대전·세종·충남,여,2898,2015,40대
전북,남,6836,2015,40대
전북,여,1305,2015,40대
광주·전남,남,11267,2015,40대
광주·전남,여,3087,2015,40대
경남,남,8996,2015,40대
경남,여,1507,2015,40대
제주,남,2966,2015,40대
제주,여,853,2015,40대
서울중앙,남,0,2015,50대
서울중앙,여,0,2015,50대
서울서부,남,8016,2015,50대
서울서부,여,1658,2015,50대
서울남부,남,5414,2015,50대
서울남부,여,1136,2015,50대
서울동부,남,7497,2015,50대
서울동부,여,1910,2015,50대
부산,남,5126,2015,50대
부산,여,1349,2015,50대
대구·경북,남,5685,2015,50대
대구·경북,여,1230,2015,50대
인천,남,4891,2015,50대
인천,여,1053,2015,50대
울산,남,2923,2015,50대
울산,여,452,2015,50대
경기,남,6774,2015,50대
경기,여,1233,2015,50대
강원,남,2688,2015,50대
강원,여,595,2015,50대
충북,남,1961,2015,50대
충북,여,330,2015,50대
대전·세종·충남,남,5146,2015,50대
대전·세종·충남,여,799,2015,50대
전북,남,2326,2015,50대
전북,여,358,2015,50대
광주·전남,남,4695,2015,50대
광주·전남,여,842,2015,50대
경남,남,2920,2015,50대
경남,여,323,2015,50대
제주,남,1054,2015,50대
제주,여,240,2015,50대
서울중앙,남,0,2015,60대
서울중앙,여,0,2015,60대
서울서부,남,1601,2015,60대
서울서부,여,272,2015,60대
서울남부,남,1059,2015,60대
서울남부,여,199,2015,60대
서울동부,남,1917,2015,60대
서울동부,여,291,2015,60대
부산,남,883,2015,60대
부산,여,219,2015,60대
대구·경북,남,788,2015,60대
대구·경북,여,156,2015,60대
인천,남,677,2015,60대
인천,여,150,2015,60대
울산,남,363,2015,60대
울산,여,43,2015,60대
경기,남,937,2015,60대
경기,여,154,2015,60대
강원,남,461,2015,60대
강원,여,34,2015,60대
충북,남,384,2015,60대
충북,여,16,2015,60대
대전·세종·충남,남,743,2015,60대
대전·세종·충남,여,58,2015,60대
전북,남,368,2015,60대
전북,여,35,2015,60대
광주·전남,남,422,2015,60대
광주·전남,여,43,2015,60대
경남,남,294,2015,60대
경남,여,12,2015,60대
제주,남,219,2015,60대
제주,여,56,2015,60대
서울중앙,남,0,2016,10대
서울중앙,여,0,2016,10대
서울서부,남,46928,2016,10대
서울서부,여,29317,2016,10대
서울남부,남,31503,2016,10대
서울남부,여,17259,2016,10대
서울동부,남,47668,2016,10대
서울동부,여,32579,2016,10대
부산,남,44058,2016,10대
부산,여,25896,2016,10대
대구·경북,남,49541,2016,10대
대구·경북,여,30784,2016,10대
인천,남,33131,2016,10대
인천,여,22469,2016,10대
울산,남,23160,2016,10대
울산,여,10756,2016,10대
경기,남,38543,2016,10대
경기,여,21622,2016,10대
강원,남,25470,2016,10대
강원,여,12929,2016,10대
충북,남,20506,2016,10대
충북,여,11904,2016,10대
대전·세종·충남,남,52651,2016,10대
대전·세종·충남,여,31071,2016,10대
전북,남,29651,2016,10대
전북,여,15560,2016,10대
광주·전남,남,46587,2016,10대
광주·전남,여,36562,2016,10대
경남,남,32663,2016,10대
경남,여,14200,2016,10대
제주,남,7476,2016,10대
제주,여,6382,2016,10대
서울중앙,남,0,2016,20대
서울중앙,여,0,2016,20대
서울서부,남,95868,2016,20대
서울서부,여,32094,2016,20대
서울남부,남,81817,2016,20대
서울남부,여,25812,2016,20대
서울동부,남,88785,2016,20대
서울동부,여,27165,2016,20대
부산,남,58347,2016,20대
부산,여,23794,2016,20대
대구·경북,남,71720,2016,20대
대구·경북,여,25777,2016,20대
인천,남,43234,2016,20대
인천,여,15247,2016,20대
울산,남,21167,2016,20대
울산,여,6139,2016,20대
경기,남,57020,2016,20대
경기,여,15959,2016,20대
강원,남,71291,2016,20대
강원,여,9358,2016,20대
충북,남,30207,2016,20대
충북,여,7201,2016,20대
대전·세종·충남,남,73378,2016,20대
대전·세종·충남,여,24518,2016,20대
전북,남,38077,2016,20대
전북,여,8903,2016,20대
광주·전남,남,50235,2016,20대
광주·전남,여,22666,2016,20대
경남,남,37740,2016,20대
경남,여,8134,2016,20대
제주,남,7436,2016,20대
제주,여,3307,2016,20대
서울중앙,남,0,2016,30대
서울중앙,여,0,2016,30대
서울서부,남,34530,2016,30대
서울서부,여,10589,2016,30대
서울남부,남,29525,2016,30대
서울남부,여,8225,2016,30대
서울동부,남,27133,2016,30대
서울동부,여,8464,2016,30대
부산,남,20214,2016,30대
부산,여,5941,2016,30대
대구·경북,남,23719,2016,30대
대구·경북,여,6140,2016,30대
인천,남,17917,2016,30대
인천,여,5441,2016,30대
울산,남,10574,2016,30대
울산,여,2271,2016,30대
경기,남,27730,2016,30대
경기,여,6591,2016,30대
강원,남,12638,2016,30대
강원,여,2646,2016,30대
충북,남,7793,2016,30대
충북,여,1733,2016,30대
대전·세종·충남,남,22079,2016,30대
대전·세종·충남,여,4974,2016,30대
전북,남,9762,2016,30대
전북,여,2006,2016,30대
광주·전남,남,17907,2016,30대
광주·전남,여,4965,2016,30대
경남,남,14971,2016,30대
경남,여,2727,2016,30대
제주,남,4249,2016,30대
제주,여,1183,2016,30대
서울중앙,남,0,2016,40대
서울중앙,여,0,2016,40대
서울서부,남,23065,2016,40대
서울서부,여,6081,2016,40대
서울남부,남,18801,2016,40대
서울남부,여,4610,2016,40대
서울동부,남,21553,2016,40대
서울동부,여,6743,2016,40대
부산,남,13572,2016,40대
부산,여,4251,2016,40대
대구·경북,남,16064,2016,40대
대구·경북,여,4333,2016,40대
인천,남,12578,2016,40대
인천,여,3878,2016,40대
울산,남,7241,2016,40대
울산,여,1811,2016,40대
경기,남,22223,2016,40대
경기,여,4741,2016,40대
강원,남,9015,2016,40대
강원,여,2013,2016,40대
충북,남,5487,2016,40대
충북,여,1329,2016,40대
대전·세종·충남,남,16434,2016,40대
대전·세종·충남,여,3366,2016,40대
전북,남,7291,2016,40대
전북,여,1480,2016,40대
광주·전남,남,12274,2016,40대
광주·전남,여,3548,2016,40대
경남,남,10735,2016,40대
경남,여,2017,2016,40대
제주,남,3227,2016,40대
제주,여,885,2016,40대
서울중앙,남,0,2016,50대
서울중앙,여,0,2016,50대
서울서부,남,8723,2016,50대
서울서부,여,1944,2016,50대
서울남부,남,6331,2016,50대
서울남부,여,1633,2016,50대
서울동부,남,8420,2016,50대
서울동부,여,2306,2016,50대
부산,남,5758,2016,50대
부산,여,1632,2016,50대
대구·경북,남,6440,2016,50대
대구·경북,여,1294,2016,50대
인천,남,5483,2016,50대
인천,여,1258,2016,50대
울산,남,3170,2016,50대
울산,여,576,2016,50대
경기,남,7872,2016,50대
경기,여,1567,2016,50대
강원,남,3175,2016,50대
강원,여,651,2016,50대
충북,남,2311,2016,50대
충북,여,369,2016,50대
대전·세종·충남,남,6014,2016,50대
대전·세종·충남,여,1108,2016,50대
전북,남,2498,2016,50대
전북,여,439,2016,50대
광주·전남,남,5607,2016,50대
광주·전남,여,1063,2016,50대
경남,남,3710,2016,50대
경남,여,476,2016,50대
제주,남,1093,2016,50대
제주,여,274,2016,50대
서울중앙,남,0,2016,60대
서울중앙,여,0,2016,60대
서울서부,남,1816,2016,60대
서울서부,여,281,2016,60대
서울남부,남,1342,2016,60대
서울남부,여,286,2016,60대
서울동부,남,2185,2016,60대
서울동부,여,326,2016,60대
부산,남,1117,2016,60대
부산,여,264,2016,60대
대구·경북,남,940,2016,60대
대구·경북,여,143,2016,60대
인천,남,926,2016,60대
인천,여,182,2016,60대
울산,남,405,2016,60대
울산,여,53,2016,60대
경기,남,1204,2016,60대
경기,여,195,2016,60대
강원,남,605,2016,60대
강원,여,60,2016,60대
충북,남,456,2016,60대
충북,여,46,2016,60대
대전·세종·충남,남,801,2016,60대
대전·세종·충남,여,97,2016,60대
전북,남,403,2016,60대
전북,여,34,2016,60대
광주·전남,남,589,2016,60대
광주·전남,여,80,2016,60대
경남,남,317,2016,60대
경남,여,34,2016,60대
제주,남,238,2016,60대
제주,여,56,2016,60대
서울중앙,남,0,2017,10대
서울중앙,여,0,2017,10대
서울서부,남,43565,2017,10대
서울서부,여,27004,2017,10대
서울남부,남,35391,2017,10대
서울남부,여,18732,2017,10대
서울동부,남,50080,2017,10대
서울동부,여,33905,2017,10대
부산,남,42817,2017,10대
부산,여,25794,2017,10대
대구·경북,남,47374,2017,10대
대구·경북,여,29818,2017,10대
인천,남,31190,2017,10대
인천,여,21197,2017,10대
울산,남,22964,2017,10대
울산,여,10036,2017,10대
경기,남,38229,2017,10대
경기,여,21029,2017,10대
강원,남,25971,2017,10대
강원,여,12575,2017,10대
충북,남,21063,2017,10대
충북,여,12329,2017,10대
대전·세종·충남,남,51931,2017,10대
대전·세종·충남,여,32009,2017,10대
전북,남,28172,2017,10대
전북,여,14409,2017,10대
광주·전남,남,49516,2017,10대
광주·전남,여,38125,2017,10대
경남,남,35511,2017,10대
경남,여,14940,2017,10대
제주,남,6955,2017,10대
제주,여,6067,2017,10대
서울중앙,남,0,2017,20대
서울중앙,여,0,2017,20대
서울서부,남,88114,2017,20대
서울서부,여,28956,2017,20대
서울남부,남,87312,2017,20대
서울남부,여,25862,2017,20대
서울동부,남,87711,2017,20대
서울동부,여,25541,2017,20대
부산,남,60373,2017,20대
부산,여,23534,2017,20대
대구·경북,남,72803,2017,20대
대구·경북,여,24236,2017,20대
인천,남,44968,2017,20대
인천,여,14409,2017,20대
울산,남,20838,2017,20대
울산,여,5476,2017,20대
경기,남,59583,2017,20대
경기,여,16017,2017,20대
강원,남,74351,2017,20대
강원,여,9098,2017,20대
충북,남,31859,2017,20대
충북,여,7261,2017,20대
대전·세종·충남,남,73597,2017,20대
대전·세종·충남,여,24905,2017,20대
전북,남,35704,2017,20대
전북,여,8441,2017,20대
광주·전남,남,53383,2017,20대
광주·전남,여,23192,2017,20대
경남,남,35782,2017,20대
경남,여,8375,2017,20대
제주,남,7936,2017,20대
제주,여,3216,2017,20대
서울중앙,남,0,2017,30대
서울중앙,여,0,2017,30대
서울서부,남,34111,2017,30대
서울서부,여,10242,2017,30대
서울남부,남,31889,2017,30대
서울남부,여,9141,2017,30대
서울동부,남,28036,2017,30대
서울동부,여,8652,2017,30대
부산,남,24215,2017,30대
부산,여,6666,2017,30대
대구·경북,남,24679,2017,30대
대구·경북,여,7035,2017,30대
인천,남,18258,2017,30대
인천,여,5940,2017,30대
울산,남,10494,2017,30대
울산,여,2280,2017,30대
경기,남,27866,2017,30대
경기,여,6886,2017,30대
강원,남,12942,2017,30대
강원,여,2739,2017,30대
충북,남,9411,2017,30대
충북,여,1965,2017,30대
대전·세종·충남,남,22666,2017,30대
대전·세종·충남,여,5498,2017,30대
전북,남,11932,2017,30대
전북,여,2122,2017,30대
광주·전남,남,23627,2017,30대
광주·전남,여,5687,2017,30대
경남,남,14846,2017,30대
경남,여,2905,2017,30대
제주,남,5465,2017,30대
제주,여,1356,2017,30대
서울중앙,남,0,2017,40대
서울중앙,여,0,2017,40대
서울서부,남,24650,2017,40대
서울서부,여,6715,2017,40대
서울남부,남,21448,2017,40대
서울남부,여,5334,2017,40대
서울동부,남,23787,2017,40대
서울동부,여,7277,2017,40대
부산,남,15870,2017,40대
부산,여,4988,2017,40대
대구·경북,남,18961,2017,40대
대구·경북,여,5270,2017,40대
인천,남,14096,2017,40대
인천,여,4339,2017,40대
울산,남,7728,2017,40대
울산,여,1844,2017,40대
경기,남,23876,2017,40대
경기,여,5065,2017,40대
강원,남,9678,2017,40대
강원,여,2310,2017,40대
충북,남,6444,2017,40대
충북,여,1567,2017,40대
대전·세종·충남,남,17563,2017,40대
대전·세종·충남,여,3960,2017,40대
전북,남,8010,2017,40대
전북,여,1544,2017,40대
광주·전남,남,13931,2017,40대
광주·전남,여,4231,2017,40대
경남,남,10833,2017,40대
경남,여,2215,2017,40대
제주,남,3721,2017,40대
제주,여,1071,2017,40대
서울중앙,남,0,2017,50대
서울중앙,여,0,2017,50대
서울서부,남,9335,2017,50대
서울서부,여,2269,2017,50대
서울남부,남,7518,2017,50대
서울남부,여,1937,2017,50대
서울동부,남,9338,2017,50대
서울동부,여,2662,2017,50대
부산,남,6989,2017,50대
부산,여,2071,2017,50대
대구·경북,남,7599,2017,50대
대구·경북,여,1686,2017,50대
인천,남,6149,2017,50대
인천,여,1608,2017,50대
울산,남,3428,2017,50대
울산,여,667,2017,50대
경기,남,8842,2017,50대
경기,여,1812,2017,50대
강원,남,3686,2017,50대
강원,여,808,2017,50대
충북,남,2724,2017,50대
충북,여,487,2017,50대
대전·세종·충남,남,6707,2017,50대
대전·세종·충남,여,1126,2017,50대
전북,남,2922,2017,50대
전북,여,470,2017,50대
광주·전남,남,6339,2017,50대
광주·전남,여,1205,2017,50대
경남,남,4002,2017,50대
경남,여,651,2017,50대
제주,남,1394,2017,50대
제주,여,338,2017,50대
서울중앙,남,0,2017,60대
서울중앙,여,0,2017,60대
서울서부,남,2063,2017,60대
서울서부,여,324,2017,60대
서울남부,남,1622,2017,60대
서울남부,여,410,2017,60대
서울동부,남,2375,2017,60대
서울동부,여,422,2017,60대
부산,남,1493,2017,60대
부산,여,395,2017,60대
대구·경북,남,1162,2017,60대
대구·경북,여,151,2017,60대
인천,남,1119,2017,60대
인천,여,260,2017,60대
울산,남,448,2017,60대
울산,여,58,2017,60대
경기,남,1334,2017,60대
경기,여,274,2017,60대
강원,남,739,2017,60대
강원,여,67,2017,60대
충북,남,488,2017,60대
충북,여,46,2017,60대
대전·세종·충남,남,1014,2017,60대
대전·세종·충남,여,136,2017,60대
전북,남,451,2017,60대
전북,여,41,2017,60대
광주·전남,남,871,2017,60대
광주·전남,여,159,2017,60대
경남,남,391,2017,60대
경남,여,44,2017,60대
제주,남,243,2017,60대
제주,여,42,2017,60대
서울중앙,남,36260,2018,10대
서울중앙,여,24058,2018,10대
서울서부,남,0,2018,10대
서울서부,여,0,2018,10대
서울남부,남,30955,2018,10대
서울남부,여,15809,2018,10대
서울동부,남,46981,2018,10대
서울동부,여,31397,2018,10대
부산,남,42584,2018,10대
부산,여,26325,2018,10대
대구·경북,남,48723,2018,10대
대구·경북,여,29847,2018,10대
인천,남,27676,2018,10대
인천,여,19087,2018,10대
울산,남,22098,2018,10대
울산,여,10124,2018,10대
경기,남,31027,2018,10대
경기,여,17087,2018,10대
강원,남,27159,2018,10대
강원,여,11506,2018,10대
충북,남,19361,2018,10대
충북,여,10838,2018,10대
대전·세종·충남,남,52111,2018,10대
대전·세종·충남,여,33004,2018,10대
전북,남,26509,2018,10대
전북,여,13801,2018,10대
광주·전남,남,43565,2018,10대
광주·전남,여,33167,2018,10대
경남,남,34659,2018,10대
경남,여,16606,2018,10대
제주,남,7372,2018,10대
제주,여,4951,2018,10대
서울중앙,남,85725,2018,20대
서울중앙,여,26781,2018,20대
서울서부,남,0,2018,20대
서울서부,여,0,2018,20대
서울남부,남,78871,2018,20대
서울남부,여,23003,2018,20대
서울동부,남,84774,2018,20대
서울동부,여,24578,2018,20대
부산,남,61178,2018,20대
부산,여,24322,2018,20대
대구·경북,남,70615,2018,20대
대구·경북,여,23963,2018,20대
인천,남,40030,2018,20대
인천,여,14013,2018,20대
울산,남,20789,2018,20대
울산,여,5384,2018,20대
경기,남,58539,2018,20대
경기,여,15340,2018,20대
강원,남,78217,2018,20대
강원,여,8564,2018,20대
충북,남,31157,2018,20대
충북,여,7050,2018,20대
대전·세종·충남,남,73499,2018,20대
대전·세종·충남,여,24391,2018,20대
전북,남,32497,2018,20대
전북,여,7649,2018,20대
광주·전남,남,50357,2018,20대
광주·전남,여,21066,2018,20대
경남,남,35812,2018,20대
경남,여,8344,2018,20대
제주,남,7246,2018,20대
제주,여,2569,2018,20대
서울중앙,남,35174,2018,30대
서울중앙,여,10284,2018,30대
서울서부,남,0,2018,30대
서울서부,여,0,2018,30대
서울남부,남,31562,2018,30대
서울남부,여,9353,2018,30대
서울동부,남,29667,2018,30대
서울동부,여,9620,2018,30대
부산,남,25486,2018,30대
부산,여,7238,2018,30대
대구·경북,남,25791,2018,30대
대구·경북,여,7350,2018,30대
인천,남,19254,2018,30대
인천,여,6379,2018,30대
울산,남,9892,2018,30대
울산,여,2334,2018,30대
경기,남,29386,2018,30대
경기,여,7233,2018,30대
강원,남,13058,2018,30대
강원,여,2947,2018,30대
충북,남,9976,2018,30대
충북,여,2123,2018,30대
대전·세종·충남,남,23983,2018,30대
대전·세종·충남,여,6043,2018,30대
전북,남,11419,2018,30대
전북,여,2128,2018,30대
광주·전남,남,25361,2018,30대
광주·전남,여,5552,2018,30대
경남,남,15041,2018,30대
경남,여,3272,2018,30대
제주,남,4617,2018,30대
제주,여,1175,2018,30대
서울중앙,남,25615,2018,40대
서울중앙,여,6950,2018,40대
서울서부,남,0,2018,40대
서울서부,여,0,2018,40대
