region,gender,count,year,age_band
서울남부,남,22311,2018,40대
서울남부,여,5809,2018,40대
서울동부,남,26023,2018,40대
서울동부,여,8342,2018,40대
부산,남,17548,2018,40대
부산,여,5961,2018,40대
대구·경북,남,21469,2018,40대
대구·경북,여,6004,2018,40대
인천,남,15466,2018,40대
인천,여,4897,2018,40대
울산,남,8701,2018,40대
울산,여,2008,2018,40대
경기,남,25695,2018,40대
경기,여,5550,2018,40대
강원,남,11189,2018,40대
강원,여,2582,2018,40대
충북,남,7306,2018,40대
충북,여,1653,2018,40대
대전·세종·충남,남,20171,2018,40대
대전·세종·충남,여,4545,2018,40대
전북,남,8280,2018,40대
전북,여,1862,2018,40대
광주·전남,남,14189,2018,40대
광주·전남,여,4163,2018,40대
경남,남,12259,2018,40대
경남,여,2660,2018,40대
제주,남,3355,2018,40대
제주,여,1012,2018,40대
서울중앙,남,10391,2018,50대
서울중앙,여,2561,2018,50대
서울서부,남,0,2018,50대
서울서부,여,0,2018,50대
서울남부,남,8307,2018,50대
서울남부,여,2238,2018,50대
서울동부,남,11091,2018,50대
서울동부,여,3345,2018,50대
부산,남,8071,2018,50대
부산,여,2626,2018,50대
대구·경북,남,8710,2018,50대
대구·경북,여,2090,2018,50대
인천,남,7026,2018,50대
인천,여,1833,2018,50대
울산,남,3966,2018,50대
울산,여,752,2018,50대
경기,남,10239,2018,50대
경기,여,2015,2018,50대
강원,남,4238,2018,50대
강원,여,930,2018,50대
충북,남,3183,2018,50대
충북,여,534,2018,50대
대전·세종·충남,남,7717,2018,50대
대전·세종·충남,여,1475,2018,50대
전북,남,3356,2018,50대
전북,여,591,2018,50대
광주·전남,남,6752,2018,50대
광주·전남,여,1432,2018,50대
경남,남,4563,2018,50대
경남,여,839,2018,50대
제주,남,1385,2018,50대
제주,여,306,2018,50대
서울중앙,남,2316,2018,60대
서울중앙,여,462,2018,60대
서울서부,남,0,2018,60대
서울서부,여,0,2018,60대
서울남부,남,1899,2018,60대
서울남부,여,382,2018,60대
서울동부,남,2651,2018,60대
서울동부,여,576,2018,60대
부산,남,1726,2018,60대
부산,여,532,2018,60대
대구·경북,남,1401,2018,60대
대구·경북,여,192,2018,60대
인천,남,1349,2018,60대
인천,여,307,2018,60대
울산,남,560,2018,60대
울산,여,103,2018,60대
경기,남,1507,2018,60대
경기,여,294,2018,60대
강원,남,872,2018,60대
강원,여,97,2018,60대
충북,남,525,2018,60대
충북,여,102,2018,60대
대전·세종·충남,남,1199,2018,60대
대전·세종·충남,여,185,2018,60대
전북,남,429,2018,60대
전북,여,61,2018,60대
광주·전남,남,944,2018,60대
광주·전남,여,195,2018,60대
경남,남,566,2018,60대
경남,여,98,2018,60대
제주,남,244,2018,60대
제주,여,32,2018,60대
서울중앙,남,32574,2019,10대
서울중앙,여,21163,2019,10대
서울서부,남,0,2019,10대
서울서부,여,0,2019,10대
서울남부,남,27756,2019,10대
서울남부,여,13967,2019,10대
서울동부,남,40779,2019,10대
서울동부,여,28177,2019,10대
부산,남,40385,2019,10대
부산,여,24722,2019,10대
대구·경북,남,43955,2019,10대
대구·경북,여,26720,2019,10대
인천,남,25858,2019,10대
인천,여,17796,2019,10대
울산,남,21851,2019,10대
울산,여,10855,2019,10대
경기,남,32679,2019,10대
경기,여,18733,2019,10대
강원,남,24108,2019,10대
강원,여,11033,2019,10대
충북,남,19107,2019,10대
충북,여,11417,2019,10대
대전·세종·충남,남,49213,2019,10대
대전·세종·충남,여,33262,2019,10대
전북,남,27067,2019,10대
전북,여,14636,2019,10대
광주·전남,남,43006,2019,10대
광주·전남,여,32155,2019,10대
경남,남,33967,2019,10대
경남,여,16236,2019,10대
제주,남,7389,2019,10대
제주,여,5541,2019,10대
서울중앙,남,75678,2019,20대
서울중앙,여,24790,2019,20대
서울서부,남,0,2019,20대
서울서부,여,0,2019,20대
서울남부,남,66663,2019,20대
서울남부,여,21327,2019,20대
서울동부,남,72061,2019,20대
서울동부,여,22517,2019,20대
부산,남,55765,2019,20대
부산,여,22158,2019,20대
대구·경북,남,62946,2019,20대
대구·경북,여,21885,2019,20대
인천,남,39663,2019,20대
인천,여,13600,2019,20대
울산,남,20356,2019,20대
울산,여,5952,2019,20대
경기,남,52877,2019,20대
경기,여,15893,2019,20대
강원,남,70871,2019,20대
강원,여,7926,2019,20대
충북,남,27659,2019,20대
충북,여,7250,2019,20대
대전·세종·충남,남,67274,2019,20대
대전·세종·충남,여,24026,2019,20대
전북,남,29244,2019,20대
전북,여,7721,2019,20대
광주·전남,남,47582,2019,20대
광주·전남,여,20237,2019,20대
경남,남,34164,2019,20대
경남,여,8042,2019,20대
제주,남,7127,2019,20대
제주,여,2693,2019,20대
서울중앙,남,34284,2019,30대
서울중앙,여,10688,2019,30대
서울서부,남,0,2019,30대
서울서부,여,0,2019,30대
서울남부,남,31117,2019,30대
서울남부,여,9536,2019,30대
서울동부,남,29728,2019,30대
서울동부,여,9434,2019,30대
부산,남,23919,2019,30대
부산,여,7253,2019,30대
대구·경북,남,25683,2019,30대
대구·경북,여,7034,2019,30대
인천,남,19254,2019,30대
인천,여,6469,2019,30대
울산,남,10298,2019,30대
울산,여,2574,2019,30대
경기,남,30458,2019,30대
경기,여,7868,2019,30대
강원,남,14073,2019,30대
강원,여,3154,2019,30대
충북,남,10611,2019,30대
충북,여,2408,2019,30대
대전·세종·충남,남,25975,2019,30대
대전·세종·충남,여,6988,2019,30대
전북,남,11469,2019,30대
전북,여,2276,2019,30대
광주·전남,남,26044,2019,30대
광주·전남,여,5550,2019,30대
경남,남,14041,2019,30대
경남,여,3186,2019,30대
제주,남,4181,2019,30대
제주,여,1316,2019,30대
서울중앙,남,25887,2019,40대
서울중앙,여,7618,2019,40대
서울서부,남,0,2019,40대
서울서부,여,0,2019,40대
서울남부,남,23031,2019,40대
서울남부,여,6378,2019,40대
서울동부,남,27882,2019,40대
서울동부,여,8810,2019,40대
부산,남,18834,2019,40대
부산,여,6076,2019,40대
대구·경북,남,23009,2019,40대
대구·경북,여,6537,2019,40대
인천,남,17113,2019,40대
인천,여,5634,2019,40대
울산,남,9908,2019,40대
울산,여,2463,2019,40대
경기,남,28709,2019,40대
경기,여,6596,2019,40대
강원,남,12239,2019,40대
강원,여,2802,2019,40대
충북,남,8421,2019,40대
충북,여,2013,2019,40대
대전·세종·충남,남,23012,2019,40대
대전·세종·충남,여,5742,2019,40대
전북,남,9182,2019,40대
전북,여,2093,2019,40대
광주·전남,남,15954,2019,40대
광주·전남,여,4957,2019,40대
경남,남,13208,2019,40대
경남,여,2919,2019,40대
제주,남,3865,2019,40대
제주,여,1211,2019,40대
서울중앙,남,11698,2019,50대
서울중앙,여,3272,2019,50대
서울서부,남,0,2019,50대
서울서부,여,0,2019,50대
서울남부,남,9657,2019,50대
서울남부,여,2689,2019,50대
서울동부,남,12838,2019,50대
서울동부,여,3981,2019,50대
부산,남,8933,2019,50대
부산,여,2967,2019,50대
대구·경북,남,10072,2019,50대
대구·경북,여,2721,2019,50대
인천,남,8485,2019,50대
인천,여,2465,2019,50대
울산,남,5377,2019,50대
울산,여,1057,2019,50대
경기,남,12283,2019,50대
경기,여,2721,2019,50대
강원,남,5132,2019,50대
강원,여,1131,2019,50대
충북,남,3844,2019,50대
충북,여,785,2019,50대
대전·세종·충남,남,9588,2019,50대
대전·세종·충남,여,2028,2019,50대
전북,남,3848,2019,50대
전북,여,755,2019,50대
광주·전남,남,7722,2019,50대
광주·전남,여,1741,2019,50대
경남,남,5224,2019,50대
경남,여,1074,2019,50대
제주,남,1773,2019,50대
제주,여,519,2019,50대
서울중앙,남,2795,2019,60대
서울중앙,여,588,2019,60대
서울서부,남,0,2019,60대
서울서부,여,0,2019,60대
서울남부,남,2096,2019,60대
서울남부,여,517,2019,60대
서울동부,남,2911,2019,60대
서울동부,여,738,2019,60대
부산,남,1947,2019,60대
부산,여,602,2019,60대
대구·경북,남,1625,2019,60대
대구·경북,여,294,2019,60대
인천,남,1629,2019,60대
인천,여,426,2019,60대
울산,남,771,2019,60대
울산,여,137,2019,60대
경기,남,1929,2019,60대
경기,여,424,2019,60대
강원,남,985,2019,60대
강원,여,152,2019,60대
충북,남,621,2019,60대
충북,여,115,2019,60대
대전·세종·충남,남,1437,2019,60대
대전·세종·충남,여,233,2019,60대
전북,남,518,2019,60대
전북,여,94,2019,60대
광주·전남,남,1374,2019,60대
광주·전남,여,283,2019,60대
경남,남,791,2019,60대
경남,여,105,2019,60대
제주,남,316,2019,60대
제주,여,42,2019,60대
서울중앙,남,19752,2020,10대
서울중앙,여,13372,2020,10대
서울서부,남,0,2020,10대
서울서부,여,0,2020,10대
서울남부,남,15050,2020,10대
서울남부,여,7040,2020,10대
서울동부,남,23630,2020,10대
서울동부,여,14867,2020,10대
부산,남,28138,2020,10대
부산,여,16757,2020,10대
대구·경북,남,23789,2020,10대
대구·경북,여,16021,2020,10대
인천,남,16723,2020,10대
인천,여,11232,2020,10대
울산,남,11958,2020,10대
울산,여,5837,2020,10대
경기,남,22913,2020,10대
경기,여,12141,2020,10대
강원,남,15379,2020,10대
강원,여,6141,2020,10대
충북,남,12395,2020,10대
충북,여,6234,2020,10대
대전·세종·충남,남,33315,2020,10대
대전·세종·충남,여,22239,2020,10대
전북,남,21144,2020,10대
전북,여,10745,2020,10대
광주·전남,남,27340,2020,10대
광주·전남,여,20771,2020,10대
경남,남,22928,2020,10대
경남,여,10594,2020,10대
제주,남,6746,2020,10대
제주,여,4411,2020,10대
서울중앙,남,58255,2020,20대
서울중앙,여,24775,2020,20대
서울서부,남,0,2020,20대
서울서부,여,0,2020,20대
서울남부,남,60097,2020,20대
서울남부,여,18878,2020,20대
서울동부,남,70064,2020,20대
서울동부,여,21496,2020,20대
부산,남,49938,2020,20대
부산,여,22020,2020,20대
대구·경북,남,48737,2020,20대
대구·경북,여,19813,2020,20대
인천,남,44042,2020,20대
인천,여,15356,2020,20대
울산,남,17614,2020,20대
울산,여,5491,2020,20대
경기,남,56816,2020,20대
경기,여,17866,2020,20대
강원,남,63135,2020,20대
강원,여,7645,2020,20대
충북,남,24669,2020,20대
충북,여,6408,2020,20대
대전·세종·충남,남,61764,2020,20대
대전·세종·충남,여,23073,2020,20대
전북,남,26799,2020,20대
전북,여,7908,2020,20대
광주·전남,남,43714,2020,20대
광주·전남,여,17989,2020,20대
경남,남,34795,2020,20대
경남,여,9021,2020,20대
제주,남,7581,2020,20대
제주,여,3247,2020,20대
서울중앙,남,32979,2020,30대
서울중앙,여,12109,2020,30대
서울서부,남,0,2020,30대
서울서부,여,0,2020,30대
서울남부,남,29322,2020,30대
서울남부,여,9532,2020,30대
서울동부,남,28715,2020,30대
서울동부,여,9626,2020,30대
부산,남,23435,2020,30대
부산,여,8091,2020,30대
대구·경북,남,25507,2020,30대
대구·경북,여,7948,2020,30대
인천,남,22183,2020,30대
인천,여,7741,2020,30대
울산,남,11520,2020,30대
울산,여,2729,2020,30대
경기,남,33627,2020,30대
경기,여,9796,2020,30대
강원,남,14670,2020,30대
강원,여,3352,2020,30대
충북,남,10668,2020,30대
충북,여,2690,2020,30대
대전·세종·충남,남,29146,2020,30대
대전·세종·충남,여,8758,2020,30대
전북,남,10204,2020,30대
전북,여,2982,2020,30대
광주·전남,남,22303,2020,30대
광주·전남,여,6452,2020,30대
경남,남,16186,2020,30대
경남,여,4179,2020,30대
제주,남,5355,2020,30대
제주,여,1929,2020,30대
서울중앙,남,28475,2020,40대
서울중앙,여,8923,2020,40대
서울서부,남,0,2020,40대
서울서부,여,0,2020,40대
서울남부,남,24961,2020,40대
서울남부,여,6904,2020,40대
서울동부,남,29522,2020,40대
서울동부,여,9093,2020,40대
부산,남,22665,2020,40대
부산,여,7727,2020,40대
대구·경북,남,25820,2020,40대
대구·경북,여,8488,2020,40대
인천,남,22266,2020,40대
인천,여,7354,2020,40대
울산,남,13200,2020,40대
울산,여,3119,2020,40대
경기,남,36859,2020,40대
경기,여,9717,2020,40대
강원,남,15198,2020,40대
강원,여,3913,2020,40대
충북,남,11347,2020,40대
충북,여,2868,2020,40대
대전·세종·충남,남,30474,2020,40대
대전·세종·충남,여,8909,2020,40대
전북,남,11483,2020,40대
전북,여,3243,2020,40대
광주·전남,남,20799,2020,40대
광주·전남,여,6949,2020,40대
경남,남,17388,2020,40대
경남,여,4755,2020,40대
제주,남,5879,2020,40대
제주,여,2046,2020,40대
서울중앙,남,15143,2020,50대
서울중앙,여,4268,2020,50대
서울서부,남,0,2020,50대
서울서부,여,0,2020,50대
서울남부,남,12631,2020,50대
서울남부,여,2982,2020,50대
서울동부,남,15949,2020,50대
서울동부,여,4649,2020,50대
부산,남,11447,2020,50대
부산,여,3938,2020,50대
대구·경북,남,13305,2020,50대
대구·경북,여,4243,2020,50대
인천,남,11844,2020,50대
인천,여,3482,2020,50대
울산,남,8240,2020,50대
울산,여,1476,2020,50대
경기,남,18116,2020,50대
경기,여,4449,2020,50대
강원,남,7434,2020,50대
강원,여,1988,2020,50대
충북,남,5864,2020,50대
충북,여,1428,2020,50대
대전·세종·충남,남,14649,2020,50대
대전·세종·충남,여,3799,2020,50대
전북,남,5920,2020,50대
전북,여,1367,2020,50대
광주·전남,남,11416,2020,50대
광주·전남,여,3130,2020,50대
경남,남,7960,2020,50대
경남,여,1968,2020,50대
제주,남,2960,2020,50대
제주,여,953,2020,50대
서울중앙,남,3228,2020,60대
서울중앙,여,745,2020,60대
서울서부,남,0,2020,60대
서울서부,여,0,2020,60대
서울남부,남,2262,2020,60대
서울남부,여,642,2020,60대
서울동부,남,3310,2020,60대
서울동부,여,867,2020,60대
부산,남,2444,2020,60대
부산,여,702,2020,60대
대구·경북,남,2128,2020,60대
대구·경북,여,574,2020,60대
인천,남,2325,2020,60대
인천,여,526,2020,60대
울산,남,1128,2020,60대
울산,여,206,2020,60대
경기,남,2862,2020,60대
경기,여,740,2020,60대
강원,남,1517,2020,60대
강원,여,298,2020,60대
충북,남,995,2020,60대
충북,여,182,2020,60대
대전·세종·충남,남,2292,2020,60대
대전·세종·충남,여,407,2020,60대
전북,남,802,2020,60대
전북,여,173,2020,60대
광주·전남,남,1927,2020,60대
광주·전남,여,363,2020,60대
경남,남,1148,2020,60대
경남,여,167,2020,60대
제주,남,496,2020,60대
제주,여,70,2020,60대
서울중앙,남,20789,2021,10대
서울중앙,여,11555,2021,10대
서울서부,남,0,2021,10대
서울서부,여,0,2021,10대
서울남부,남,14614,2021,10대
서울남부,여,5931,2021,10대
서울동부,남,22859,2021,10대
서울동부,여,13897,2021,10대
부산,남,30332,2021,10대
부산,여,16376,2021,10대
대구·경북,남,31731,2021,10대
대구·경북,여,18313,2021,10대
인천,남,17492,2021,10대
인천,여,10757,2021,10대
울산,남,14672,2021,10대
울산,여,6618,2021,10대
경기,남,23657,2021,10대
경기,여,12324,2021,10대
강원,남,13922,2021,10대
강원,여,6592,2021,10대
충북,남,14957,2021,10대
충북,여,6920,2021,10대
대전·세종·충남,남,38428,2021,10대
대전·세종·충남,여,23566,2021,10대
전북,남,23115,2021,10대
전북,여,11730,2021,10대
광주·전남,남,33240,2021,10대
광주·전남,여,23529,2021,10대
경남,남,23711,2021,10대
경남,여,10025,2021,10대
제주,남,7576,2021,10대
제주,여,3879,2021,10대
서울중앙,남,55630,2021,20대
서울중앙,여,23129,2021,20대
서울서부,남,0,2021,20대
서울서부,여,0,2021,20대
서울남부,남,51508,2021,20대
서울남부,여,17370,2021,20대
서울동부,남,66136,2021,20대
서울동부,여,22570,2021,20대
부산,남,48071,2021,20대
부산,여,22435,2021,20대
대구·경북,남,56709,2021,20대
대구·경북,여,24379,2021,20대
인천,남,41484,2021,20대
인천,여,15644,2021,20대
울산,남,16904,2021,20대
울산,여,5148,2021,20대
경기,남,54011,2021,20대
경기,여,18947,2021,20대
강원,남,59089,2021,20대
강원,여,8145,2021,20대
충북,남,22231,2021,20대
충북,여,6530,2021,20대
대전·세종·충남,남,56192,2021,20대
대전·세종·충남,여,22728,2021,20대
전북,남,26854,2021,20대
전북,여,7848,2021,20대
광주·전남,남,40942,2021,20대
광주·전남,여,18047,2021,20대
경남,남,32579,2021,20대
경남,여,9436,2021,20대
제주,남,7227,2021,20대
제주,여,3531,2021,20대
서울중앙,남,31211,2021,30대
서울중앙,여,11591,2021,30대
서울서부,남,0,2021,30대
서울서부,여,0,2021,30대
서울남부,남,27033,2021,30대
서울남부,여,9033,2021,30대
서울동부,남,28157,2021,30대
서울동부,여,9811,2021,30대
부산,남,21069,2021,30대
부산,여,7745,2021,30대
대구·경북,남,26075,2021,30대
대구·경북,여,8462,2021,30대
인천,남,22157,2021,30대
인천,여,7718,2021,30대
울산,남,10309,2021,30대
울산,여,2668,2021,30대
경기,남,32414,2021,30대
경기,여,10022,2021,30대
강원,남,13362,2021,30대
강원,여,3222,2021,30대
충북,남,9059,2021,30대
충북,여,2639,2021,30대
대전·세종·충남,남,26077,2021,30대
대전·세종·충남,여,7768,2021,30대
전북,남,8684,2021,30대
전북,여,2578,2021,30대
광주·전남,남,19469,2021,30대
광주·전남,여,5709,2021,30대
경남,남,14042,2021,30대
경남,여,3696,2021,30대
제주,남,4949,2021,30대
제주,여,1908,2021,30대
서울중앙,남,28256,2021,40대
서울중앙,여,9376,2021,40대
서울서부,남,0,2021,40대
서울서부,여,0,2021,40대
서울남부,남,24173,2021,40대
서울남부,여,6907,2021,40대
서울동부,남,29299,2021,40대
서울동부,여,9954,2021,40대
부산,남,21569,2021,40대
부산,여,7653,2021,40대
대구·경북,남,27491,2021,40대
대구·경북,여,9514,2021,40대
인천,남,23254,2021,40대
인천,여,7887,2021,40대
울산,남,12423,2021,40대
울산,여,3259,2021,40대
경기,남,36133,2021,40대
경기,여,10223,2021,40대
강원,남,14442,2021,40대
강원,여,3967,2021,40대
충북,남,10528,2021,40대
충북,여,2947,2021,40대
대전·세종·충남,남,28783,2021,40대
대전·세종·충남,여,8384,2021,40대
전북,남,10705,2021,40대
전북,여,2922,2021,40대
광주·전남,남,20062,2021,40대
광주·전남,여,6845,2021,40대
경남,남,15600,2021,40대
경남,여,4363,2021,40대
제주,남,5928,2021,40대
제주,여,2080,2021,40대
서울중앙,남,15839,2021,50대
서울중앙,여,4713,2021,50대
서울서부,남,0,2021,50대
서울서부,여,0,2021,50대
서울남부,남,13111,2021,50대
서울남부,여,3529,2021,50대
서울동부,남,17390,2021,50대
서울동부,여,5632,2021,50대
부산,남,11734,2021,50대
부산,여,4265,2021,50대
대구·경북,남,14609,2021,50대
대구·경북,여,4816,2021,50대
인천,남,12696,2021,50대
인천,여,4199,2021,50대
울산,남,8040,2021,50대
울산,여,1778,2021,50대
경기,남,19213,2021,50대
경기,여,4867,2021,50대
강원,남,7664,2021,50대
강원,여,1929,2021,50대
충북,남,5899,2021,50대
충북,여,1444,2021,50대
대전·세종·충남,남,14942,2021,50대
대전·세종·충남,여,3628,2021,50대
전북,남,5963,2021,50대
전북,여,1359,2021,50대
광주·전남,남,11934,2021,50대
광주·전남,여,3180,2021,50대
경남,남,7857,2021,50대
경남,여,1923,2021,50대
제주,남,3166,2021,50대
제주,여,1087,2021,50대
서울중앙,남,3597,2021,60대
서울중앙,여,798,2021,60대
서울서부,남,0,2021,60대
서울서부,여,0,2021,60대
서울남부,남,2430,2021,60대
서울남부,여,747,2021,60대
서울동부,남,3794,2021,60대
서울동부,여,1056,2021,60대
부산,남,2736,2021,60대
부산,여,801,2021,60대
대구·경북,남,2540,2021,60대
대구·경북,여,691,2021,60대
인천,남,2765,2021,60대
인천,여,710,2021,60대
울산,남,1494,2021,60대
울산,여,236,2021,60대
경기,남,3174,2021,60대
경기,여,751,2021,60대
강원,남,1634,2021,60대
강원,여,325,2021,60대
충북,남,1150,2021,60대
충북,여,269,2021,60대
대전·세종·충남,남,2459,2021,60대
대전·세종·충남,여,474,2021,60대
전북,남,965,2021,60대
전북,여,192,2021,60대
광주·전남,남,1951,2021,60대
광주·전남,여,390,2021,60대
경남,남,1215,2021,60대
경남,여,200,2021,60대
제주,남,620,2021,60대
제주,여,84,2021,60대
서울중앙,남,18738,2022,10대
서울중앙,여,9990,2022,10대
서울서부,남,0,2022,10대
서울서부,여,0,2022,10대
서울남부,남,14829,2022,10대
서울남부,여,5930,2022,10대
서울동부,남,19366,2022,10대
서울동부,여,12936,2022,10대
부산,남,25956,2022,10대
부산,여,14638,2022,10대
대구·경북,남,28923,2022,10대
대구·경북,여,15907,2022,10대
인천,남,14414,2022,10대
인천,여,9251,2022,10대
울산,남,14303,2022,10대
울산,여,6861,2022,10대
경기,남,19541,2022,10대
경기,여,10725,2022,10대
강원,남,11516,2022,10대
강원,여,5003,2022,10대
충북,남,12325,2022,10대
충북,여,6189,2022,10대
대전·세종·충남,남,31530,2022,10대
대전·세종·충남,여,19798,2022,10대
전북,남,17640,2022,10대
전북,여,9478,2022,10대
광주·전남,남,24353,2022,10대
광주·전남,여,17187,2022,10대
경남,남,18573,2022,10대
경남,여,8013,2022,10대
제주,남,6297,2022,10대
제주,여,3781,2022,10대
서울중앙,남,58065,2022,20대
서울중앙,여,27565,2022,20대
서울서부,남,0,2022,20대
서울서부,여,0,2022,20대
서울남부,남,51132,2022,20대
서울남부,여,19439,2022,20대
서울동부,남,64417,2022,20대
서울동부,여,26436,2022,20대
부산,남,52145,2022,20대
부산,여,26030,2022,20대
대구·경북,남,62086,2022,20대
대구·경북,여,25360,2022,20대
인천,남,42145,2022,20대
인천,여,16926,2022,20대
울산,남,18444,2022,20대
울산,여,6337,2022,20대
경기,남,52829,2022,20대
경기,여,19930,2022,20대
강원,남,49767,2022,20대
강원,여,9341,2022,20대
충북,남,22984,2022,20대
충북,여,7306,2022,20대
대전·세종·충남,남,59708,2022,20대
대전·세종·충남,여,26888,2022,20대
전북,남,25340,2022,20대
전북,여,8898,2022,20대
광주·전남,남,45105,2022,20대
광주·전남,여,23011,2022,20대
경남,남,33282,2022,20대
경남,여,10206,2022,20대
제주,남,7800,2022,20대
제주,여,3464,2022,20대
서울중앙,남,30530,2022,30대
서울중앙,여,13491,2022,30대
서울서부,남,0,2022,30대
서울서부,여,0,2022,30대
서울남부,남,26537,2022,30대
서울남부,여,10314,2022,30대
서울동부,남,28581,2022,30대
서울동부,여,11513,2022,30대
부산,남,21754,2022,30대
부산,여,9497,2022,30대
대구·경북,남,24662,2022,30대
대구·경북,여,8516,2022,30대
인천,남,22434,2022,30대
인천,여,8873,2022,30대
울산,남,10274,2022,30대
울산,여,3210,2022,30대
경기,남,30285,2022,30대
경기,여,10226,2022,30대
강원,남,13069,2022,30대
강원,여,3954,2022,30대
충북,남,9083,2022,30대
충북,여,2872,2022,30대
대전·세종·충남,남,26167,2022,30대
대전·세종·충남,여,8957,2022,30대
전북,남,8753,2022,30대
전북,여,3124,2022,30대
광주·전남,남,19954,2022,30대
광주·전남,여,7992,2022,30대
경남,남,14063,2022,30대
경남,여,4281,2022,30대
제주,남,4615,2022,30대
제주,여,1936,2022,30대
서울중앙,남,27722,2022,40대
서울중앙,여,10347,2022,40대
서울서부,남,0,2022,40대
서울서부,여,0,2022,40대
서울남부,남,24176,2022,40대
서울남부,여,7770,2022,40대
서울동부,남,30354,2022,40대
서울동부,여,11596,2022,40대
부산,남,22946,2022,40대
부산,여,9056,2022,40대
대구·경북,남,26258,2022,40대
대구·경북,여,9892,2022,40대
인천,남,24456,2022,40대
인천,여,9160,2022,40대
울산,남,12100,2022,40대
울산,여,3816,2022,40대
경기,남,34009,2022,40대
경기,여,10338,2022,40대
강원,남,14573,2022,40대
강원,여,5100,2022,40대
충북,남,9930,2022,40대
충북,여,3725,2022,40대
대전·세종·충남,남,29166,2022,40대
대전·세종·충남,여,10191,2022,40대
전북,남,10397,2022,40대
전북,여,3623,2022,40대
광주·전남,남,20331,2022,40대
광주·전남,여,9823,2022,40대
경남,남,16084,2022,40대
경남,여,5227,2022,40대
제주,남,6009,2022,40대
제주,여,2146,2022,40대
서울중앙,남,16412,2022,50대
서울중앙,여,5803,2022,50대
서울서부,남,0,2022,50대
서울서부,여,0,2022,50대
서울남부,남,13514,2022,50대
서울남부,여,4455,2022,50대
서울동부,남,19509,2022,50대
서울동부,여,7593,2022,50대
부산,남,12315,2022,50대
부산,여,5514,2022,50대
대구·경북,남,14422,2022,50대
대구·경북,여,5601,2022,50대
인천,남,13499,2022,50대
인천,여,5483,2022,50대
울산,남,7568,2022,50대
울산,여,2323,2022,50대
경기,남,18847,2022,50대
경기,여,5593,2022,50대
강원,남,7817,2022,50대
강원,여,2654,2022,50대
충북,남,5695,2022,50대
충북,여,2116,2022,50대
대전·세종·충남,남,15789,2022,50대
대전·세종·충남,여,5388,2022,50대
전북,남,5994,2022,50대
전북,여,2198,2022,50대
광주·전남,남,12716,2022,50대
광주·전남,여,5798,2022,50대
경남,남,8727,2022,50대
경남,여,2957,2022,50대
제주,남,3550,2022,50대
제주,여,1282,2022,50대
서울중앙,남,3795,2022,60대
서울중앙,여,1159,2022,60대
서울서부,남,0,2022,60대
서울서부,여,0,2022,60대
서울남부,남,2684,2022,60대
서울남부,여,1061,2022,60대
서울동부,남,4411,2022,60대
서울동부,여,1544,2022,60대
부산,남,3096,2022,60대
부산,여,1224,2022,60대
대구·경북,남,2616,2022,60대
대구·경북,여,911,2022,60대
인천,남,3035,2022,60대
인천,여,1033,2022,60대
울산,남,1494,2022,60대
울산,여,389,2022,60대
경기,남,3429,2022,60대
경기,여,1055,2022,60대
강원,남,1652,2022,60대
강원,여,420,2022,60대
충북,남,1213,2022,60대
충북,여,382,2022,60대
대전·세종·충남,남,2797,2022,60대
대전·세종·충남,여,777,2022,60대
전북,남,1112,2022,60대
전북,여,407,2022,60대
광주·전남,남,2433,2022,60대
광주·전남,여,822,2022,60대
경남,남,1439,2022,60대
경남,여,398,2022,60대
제주,남,717,2022,60대
제주,여,151,2022,60대
